# Generation	ratio_optimal	mean_fitness
440	0.09298	26.3921
441	0.09445	26.4283
442	0.09349	26.4378
443	0.09471	26.4609
444	0.09521	26.4714
445	0.09571	26.4774
446	0.09606	26.5063
447	0.0963	26.512
448	0.09682	26.5243
449	0.09739	26.5388
450	0.09838	26.5486
451	0.09783	26.5537
452	0.09776	26.5522
453	0.09871	26.5704
454	0.10085	26.5914
455	0.10034	26.619
456	0.10022	26.6317
457	0.10127	26.6385
458	0.10105	26.6409
459	0.10156	26.6709
460	0.10199	26.6968
461	0.10295	26.7144
462	0.10414	26.717
463	0.10455	26.7197
464	0.10388	26.7342
465	0.10482	26.75
466	0.10404	26.7582
467	0.10482	26.7623
468	0.10705	26.7918
469	0.10583	26.7949
470	0.10829	26.8194
471	0.10806	26.8403
472	0.10837	26.8551
473	0.1071	26.8665
474	0.10833	26.879
475	0.10948	26.9001
476	0.11118	26.919
477	0.11227	26.9242
478	0.11284	26.9563
479	0.11186	26.948
480	0.11241	26.9562
481	0.11121	26.9777
482	0.11173	26.9956
483	0.11371	27.0031
484	0.11308	27.0131
485	0.11316	27.0347
486	0.11422	27.0413
487	0.11523	27.0696
488	0.11564	27.0819
489	0.11768	27.0953
490	0.11774	27.1237
491	0.11879	27.1473
492	0.1187	27.1569
493	0.1192	27.1521
494	0.11829	27.1631
495	0.11914	27.1784
496	0.12018	27.1948
497	0.1212	27.2063
498	0.12013	27.1949
499	0.12057	27.2231
500	0.11971	27.2488
501	0.12146	27.2571
502	0.12393	27.2781
503	0.12445	27.2953
504	0.12547	27.3084
505	0.12535	27.3069
506	0.12522	27.315
507	0.12665	27.331
508	0.12628	27.3481
509	0.12792	27.3645
510	0.12836	27.3902
511	0.12731	27.4083
512	0.12865	27.4074
513	0.12866	27.4199
514	0.13015	27.4448
515	0.13146	27.4665
516	0.1321	27.4634
517	0.13204	27.4719
518	0.13282	27.4887
519	0.13318	27.4993
520	0.13355	27.5104
521	0.13393	27.517
522	0.13507	27.5272
523	0.13487	27.5522
524	0.13606	27.5759
525	0.13723	27.5813
526	0.13673	27.6014
527	0.13772	27.6031
528	0.13914	27.6136
529	0.13936	27.6224
530	0.1402	27.6456
531	0.14077	27.6458
532	0.14201	27.6839
533	0.1419	27.7023
534	0.14196	27.7139
535	0.1428	27.7201
536	0.14228	27.7251
537	0.1442	27.7551
538	0.14602	27.785
539	0.14546	27.7933
540	0.14739	27.7992
541	0.14773	27.814
542	0.14818	27.839
543	0.149	27.8407
544	0.15069	27.8557
545	0.15003	27.8649
546	0.14948	27.8683
547	0.15101	27.8818
548	0.15188	27.908
549	0.15206	27.9221
550	0.1514	27.9246
551	0.15342	27.9345
552	0.15434	27.9545
553	0.15673	27.9724
554	0.15717	27.9873
555	0.15532	27.9966
556	0.15752	28.0001
557	0.1579	28.0181
558	0.16015	28.0352
559	0.16072	28.05
560	0.16175	28.0602
561	0.16238	28.0702
562	0.1631	28.085
563	0.1639	28.1074
564	0.16532	28.116
565	0.16508	28.1172
566	0.1656	28.141
567	0.16751	28.1599
568	0.16869	28.1779
569	0.16862	28.1919
570	0.16857	28.2036
571	0.16979	28.2095
572	0.17015	28.2201
573	0.17036	28.238
574	0.17141	28.2414
575	0.17268	28.2675
576	0.17292	28.2829
577	0.1727	28.2893
578	0.17349	28.3004
579	0.1749	28.32
580	0.17634	28.326
581	0.1782	28.3402
582	0.1775	28.3559
583	0.17889	28.3581
584	0.17917	28.3713
585	0.18005	28.3842
586	0.17932	28.3956
587	0.17986	28.4164
588	0.18082	28.4217
589	0.18135	28.4385
590	0.18237	28.4404
591	0.18378	28.4605
592	0.18572	28.4673
593	0.18715	28.4793
594	0.1866	28.4938
595	0.187	28.5017
596	0.18865	28.5112
597	0.1894	28.5278
598	0.18974	28.5361
599	0.19083	28.5524
600	0.19089	28.5652
601	0.19181	28.577
602	0.19281	28.584
603	0.19265	28.5913
604	0.19493	28.6071
605	0.19434	28.6182
606	0.19464	28.6326
607	0.19689	28.6431
608	0.19867	28.6597
609	0.19938	28.6704
610	0.19986	28.6812
611	0.20148	28.6897
612	0.20376	28.703
613	0.20404	28.7193
614	0.20439	28.7338
615	0.20617	28.7449
616	0.20662	28.7463
617	0.20793	28.7618
618	0.2078	28.7828
619	0.20859	28.7885
620	0.21008	28.8002
621	0.20991	28.8108
622	0.21062	28.8177
623	0.21144	28.8265
624	0.21213	28.8353
625	0.21429	28.8479
626	0.21444	28.8567
627	0.21537	28.8699
628	0.21612	28.8843
629	0.21652	28.8912
630	0.21941	28.9058
631	0.22014	28.9087
632	0.22035	28.919
633	0.22043	28.9235
634	0.22274	28.9339
635	0.2223	28.9448
636	0.22279	28.9565
637	0.2238	28.973
638	0.22448	28.979
639	0.22617	28.9963
640	0.22708	29.0007
641	0.22877	29.0072
642	0.22948	29.0158
643	0.22989	29.028
644	0.23178	29.04
645	0.23157	29.0556
646	0.23336	29.0643
647	0.23435	29.0745
648	0.23536	29.0768
649	0.23711	29.0938
650	0.23759	29.1029
651	0.23833	29.1122
652	0.23859	29.1181
653	0.24017	29.1277
654	0.24064	29.133
655	0.24062	29.1385
656	0.24137	29.1462
657	0.24257	29.1563
658	0.24402	29.1663
659	0.24585	29.179
660	0.24703	29.1891
661	0.24875	29.1994
662	0.25021	29.2079
663	0.24989	29.2157
664	0.25102	29.2254
665	0.25289	29.2379
666	0.25342	29.2447
667	0.25476	29.2523
668	0.25533	29.2677
669	0.25566	29.2715
670	0.25539	29.274
671	0.25774	29.2881
672	0.26057	29.3007
673	0.26116	29.3073
674	0.26065	29.3084
675	0.26299	29.3205
676	0.26378	29.3266
677	0.26556	29.3407
678	0.26682	29.3523
679	0.26803	29.3603
680	0.26891	29.3664
681	0.26925	29.3731
682	0.27088	29.3797
683	0.2722	29.3939
684	0.27339	29.4037
685	0.2751	29.4136
686	0.27579	29.4234
687	0.27857	29.4307
688	0.27831	29.435
689	0.27909	29.4417
690	0.27866	29.4468
691	0.27888	29.4528
692	0.28005	29.4572
693	0.28217	29.4654
694	0.28223	29.4686
695	0.28202	29.4775
696	0.28424	29.4839
697	0.28511	29.4886
698	0.28551	29.4945
699	0.28703	29.5037
700	0.2864	29.5128
701	0.28665	29.5189
702	0.28946	29.5286
703	0.2904	29.5371
704	0.29318	29.5469
705	0.29423	29.5562
706	0.29469	29.5631
707	0.29622	29.575
708	0.29823	29.5793
709	0.29985	29.5849
710	0.29985	29.5902
711	0.30052	29.5929
712	0.30323	29.6053
713	0.3042	29.6124
714	0.3055	29.6232
715	0.30572	29.6252
716	0.30613	29.6323
717	0.30674	29.6403
718	0.30846	29.6492
719	0.31091	29.6606
720	0.30909	29.661
721	0.31006	29.663
722	0.3125	29.6728
723	0.31257	29.6828
724	0.31416	29.6878
725	0.31537	29.6931
726	0.31575	29.6999
727	0.3179	29.7067
728	0.31912	29.7153
729	0.31931	29.7216
730	0.32035	29.7266
731	0.32212	29.7335
732	0.3228	29.7379
733	0.32367	29.7432
734	0.32516	29.7492
735	0.32731	29.7567
736	0.32816	29.7617
737	0.32908	29.7678
738	0.33151	29.7763
739	0.33266	29.7849
740	0.33463	29.7943
741	0.33339	29.7914
742	0.33463	29.7971
743	0.3354	29.8049
744	0.33738	29.8073
745	0.33829	29.8167
746	0.33969	29.824
747	0.34043	29.8281
748	0.34155	29.834
749	0.34269	29.8391
750	0.34396	29.8431
751	0.34302	29.8433
752	0.34395	29.8498
753	0.34538	29.856
754	0.34635	29.8625
755	0.34915	29.869
756	0.35178	29.8773
757	0.3511	29.8823
758	0.35204	29.8876
759	0.35318	29.8947
760	0.35579	29.9011
761	0.35583	29.9035
762	0.35748	29.912
763	0.3596	29.9186
764	0.36091	29.9239
765	0.36116	29.9287
766	0.36048	29.9298
767	0.36127	29.9302
768	0.36208	29.9367
769	0.36295	29.9419
770	0.36403	29.949
771	0.3659	29.9548
772	0.36698	29.96
773	0.36816	29.9658
774	0.36957	29.9723
775	0.37176	29.9817
776	0.37247	29.9851
777	0.37396	29.9897
778	0.37617	29.9965
779	0.3766	29.9969
780	0.37858	30.0019
781	0.37915	30.0065
782	0.37864	30.0092
783	0.37998	30.015
784	0.38199	30.0197
785	0.3829	30.023
786	0.38396	30.0233
787	0.38385	30.028
788	0.38523	30.0345
789	0.38802	30.0399
790	0.38969	30.0464
791	0.38976	30.0503
792	0.39197	30.0543
793	0.39346	30.0569
794	0.39394	30.0654
795	0.3956	30.0713
796	0.39731	30.0769
797	0.39849	30.0789
798	0.39901	30.0835
799	0.401	30.0876
800	0.40291	30.0938
801	0.40287	30.0942
802	0.40335	30.0965
803	0.40414	30.0995
804	0.4033	30.1015
805	0.40434	30.1052
806	0.40523	30.1111
807	0.40844	30.1182
808	0.41027	30.1252
809	0.4113	30.1275
810	0.41195	30.1304
811	0.41162	30.1316
812	0.41281	30.1362
813	0.41399	30.1417
814	0.41554	30.1472
815	0.41706	30.1505
816	0.41709	30.1553
817	0.41799	30.1594
818	0.41961	30.164
819	0.42081	30.1677
820	0.42269	30.1728
821	0.42345	30.1749
822	0.42435	30.1793
823	0.42343	30.1804
824	0.42438	30.1821
825	0.42655	30.1873
826	0.42735	30.1924
827	0.42891	30.1965
828	0.4309	30.2004
829	0.43165	30.2034
830	0.43142	30.2054
831	0.43235	30.2076
