# Generation	ratio_optimal	mean_fitness
436	0.09213	26.3567
437	0.09147	26.3763
438	0.09356	26.3756
439	0.09362	26.3995
440	0.09348	26.3871
441	0.09416	26.418
442	0.09472	26.4597
443	0.09503	26.4631
444	0.09623	26.4628
445	0.09593	26.4655
446	0.09578	26.4826
447	0.09632	26.5
448	0.09654	26.5038
449	0.09763	26.5392
450	0.09676	26.5467
451	0.09715	26.5578
452	0.09841	26.5647
453	0.09912	26.5969
454	0.10096	26.6041
455	0.10103	26.6189
456	0.101	26.6326
457	0.10116	26.6568
458	0.10197	26.6627
459	0.1025	26.6805
460	0.10262	26.6802
461	0.10335	26.695
462	0.10316	26.7052
463	0.10103	26.7062
464	0.10217	26.7451
465	0.10329	26.7599
466	0.10404	26.7724
467	0.1048	26.7859
468	0.10386	26.7954
469	0.10633	26.8084
470	0.10716	26.8213
471	0.10713	26.8269
472	0.10683	26.8519
473	0.10853	26.8748
474	0.10912	26.8853
475	0.11072	26.8955
476	0.10988	26.9214
477	0.11068	26.9352
478	0.11079	26.9253
479	0.1125	26.9356
480	0.11171	26.9564
481	0.11301	26.974
482	0.11322	26.9917
483	0.11512	27.0106
484	0.11264	26.9914
485	0.11508	27.0165
486	0.11447	27.0301
487	0.11497	27.049
488	0.11433	27.0502
489	0.11535	27.0742
490	0.11415	27.0814
491	0.11462	27.0964
492	0.11482	27.1099
493	0.11678	27.1356
494	0.1169	27.1484
495	0.11706	27.1573
496	0.11747	27.1901
497	0.11852	27.1996
498	0.11968	27.2238
499	0.12077	27.2336
500	0.1212	27.2556
501	0.12064	27.2625
502	0.12219	27.2739
503	0.12301	27.2834
504	0.12253	27.2941
505	0.12262	27.3169
506	0.12564	27.3384
507	0.12603	27.343
508	0.12594	27.3524
509	0.12732	27.3625
510	0.12757	27.3726
511	0.12624	27.394
512	0.12755	27.4105
513	0.12801	27.4305
514	0.12811	27.4278
515	0.12912	27.4426
516	0.12981	27.4602
517	0.12989	27.4777
518	0.13085	27.474
519	0.13161	27.4884
520	0.13169	27.5024
521	0.13273	27.5295
522	0.13283	27.5576
523	0.13396	27.5557
524	0.13243	27.5793
525	0.13419	27.5839
526	0.13737	27.6115
527	0.13768	27.6169
528	0.13792	27.6228
529	0.1379	27.6194
530	0.13698	27.6541
531	0.13724	27.66
532	0.13934	27.6727
533	0.14085	27.6895
534	0.14118	27.6974
535	0.14103	27.7071
536	0.14238	27.7266
537	0.14242	27.738
538	0.14407	27.7688
539	0.14382	27.7875
540	0.14386	27.7961
541	0.14553	27.7942
542	0.14451	27.8181
543	0.14483	27.8316
544	0.14656	27.8547
545	0.148	27.8766
546	0.14828	27.8877
547	0.14902	27.8953
548	0.14896	27.9084
549	0.15069	27.9013
550	0.15167	27.9344
551	0.15366	27.9464
552	0.15398	27.9668
553	0.15408	27.9668
554	0.15406	27.9851
555	0.15584	27.9881
556	0.15591	28.0082
557	0.15562	28.0189
558	0.15816	28.0387
559	0.15798	28.0509
560	0.15988	28.0584
561	0.16051	28.0835
562	0.1595	28.0905
563	0.16005	28.1036
564	0.16026	28.1086
565	0.16236	28.1211
566	0.16413	28.1456
567	0.16523	28.1644
568	0.1673	28.1734
569	0.16718	28.1808
570	0.1682	28.1986
571	0.16994	28.2178
572	0.17019	28.2233
573	0.1702	28.2321
574	0.17101	28.2368
575	0.17232	28.258
576	0.17388	28.2803
577	0.17363	28.2869
578	0.17502	28.2967
579	0.17425	28.3097
580	0.17644	28.3376
581	0.17772	28.3431
582	0.17825	28.3515
583	0.17969	28.3701
584	0.17928	28.3695
585	0.17974	28.3798
586	0.18044	28.3924
587	0.18174	28.4102
588	0.18327	28.4201
589	0.18432	28.4405
590	0.18393	28.4478
591	0.1853	28.4598
592	0.18629	28.4712
593	0.18688	28.4832
594	0.18762	28.4844
595	0.18862	28.4929
596	0.188	28.5042
597	0.18834	28.5227
598	0.18984	28.5374
599	0.18959	28.5471
600	0.19079	28.5614
601	0.19097	28.5619
602	0.19439	28.5837
603	0.19578	28.5942
604	0.19519	28.6027
605	0.19641	28.6172
606	0.19798	28.625
607	0.19764	28.6359
608	0.19909	28.6557
609	0.19893	28.6649
610	0.20105	28.6767
611	0.20223	28.6899
612	0.20398	28.7048
613	0.20523	28.7223
614	0.20516	28.7303
615	0.20536	28.7416
616	0.20801	28.7582
617	0.20814	28.7696
618	0.20999	28.7799
619	0.2096	28.7839
620	0.21286	28.7921
621	0.21302	28.8065
622	0.21436	28.8264
623	0.21495	28.8395
624	0.21643	28.8459
625	0.21594	28.8613
626	0.21614	28.8652
627	0.21671	28.8753
628	0.21918	28.874
629	0.21954	28.8876
630	0.2224	28.9036
631	0.22241	28.9132
632	0.22303	28.9158
633	0.22387	28.9309
634	0.22552	28.9405
635	0.22526	28.9462
636	0.2252	28.9578
637	0.22521	28.9694
638	0.22627	28.9752
639	0.22821	28.9923
640	0.22865	29.006
641	0.23064	29.0156
642	0.23201	29.0252
643	0.23135	29.0253
644	0.2322	29.0341
645	0.23303	29.0382
646	0.23469	29.0479
647	0.23569	29.0576
648	0.23628	29.0661
649	0.23786	29.0768
650	0.23746	29.0955
651	0.24027	29.1043
652	0.24334	29.1126
653	0.24521	29.1219
654	0.24639	29.1313
655	0.24696	29.1372
656	0.24834	29.1549
657	0.24914	29.1704
658	0.25137	29.1798
659	0.25187	29.1851
660	0.25508	29.2028
661	0.25512	29.2092
662	0.25602	29.2165
663	0.25743	29.2253
664	0.25767	29.2366
665	0.2585	29.2502
666	0.25897	29.2548
667	0.26168	29.2669
668	0.26159	29.271
669	0.26389	29.2767
670	0.26488	29.2825
671	0.26654	29.2932
672	0.26766	29.3039
673	0.26923	29.3088
674	0.26924	29.3136
675	0.27022	29.3302
676	0.27112	29.3354
677	0.27137	29.3437
678	0.27307	29.3515
679	0.27297	29.3596
680	0.2738	29.3645
681	0.27546	29.3736
682	0.27686	29.3859
683	0.27879	29.3896
684	0.2796	29.3978
685	0.28198	29.4088
686	0.28267	29.4214
687	0.2848	29.4236
688	0.28506	29.426
689	0.28744	29.4431
690	0.2879	29.4502
691	0.2896	29.4595
692	0.29082	29.4668
693	0.29383	29.4782
694	0.29632	29.4881
695	0.29532	29.4964
696	0.29574	29.5037
697	0.29693	29.5017
698	0.2993	29.5108
699	0.30052	29.5221
700	0.30325	29.5321
701	0.30248	29.538
702	0.3031	29.5451
703	0.30264	29.5527
704	0.3033	29.5549
705	0.30551	29.5634
706	0.3082	29.5766
707	0.30961	29.5802
708	0.30977	29.586
709	0.3095	29.5895
710	0.31112	29.6001
711	0.31248	29.6033
712	0.31344	29.607
713	0.31467	29.6187
714	0.31684	29.6261
715	0.31851	29.6303
716	0.31823	29.6364
717	0.321	29.6503
718	0.32327	29.658
719	0.32682	29.6726
720	0.32792	29.6785
721	0.32866	29.6827
722	0.33126	29.6938
723	0.3325	29.6978
724	0.33365	29.7029
725	0.33419	29.7063
726	0.33492	29.7144
727	0.33564	29.7196
728	0.337	29.7278
729	0.33895	29.7321
730	0.33964	29.7378
731	0.34193	29.7463
732	0.34373	29.7532
733	0.34629	29.7583
734	0.34733	29.7634
735	0.34728	29.7688
736	0.34908	29.7741
737	0.35172	29.7814
738	0.35251	29.7887
739	0.35338	29.795
740	0.35389	29.7969
741	0.35328	29.8012
742	0.35448	29.8094
743	0.35579	29.8169
744	0.35844	29.8226
745	0.36058	29.8305
746	0.36117	29.8322
747	0.36238	29.8374
748	0.36295	29.8395
749	0.36373	29.8469
750	0.36489	29.8542
751	0.36588	29.8589
752	0.36767	29.8636
753	0.36822	29.8695
754	0.3698	29.8753
755	0.3709	29.8802
756	0.37261	29.8858
757	0.37524	29.8918
758	0.37826	29.9008
759	0.37773	29.9043
760	0.37794	29.9063
761	0.37892	29.9124
762	0.38057	29.9186
763	0.38204	29.9212
764	0.38279	29.9268
765	0.38442	29.933
766	0.38648	29.941
767	0.389	29.9465
768	0.39089	29.9508
769	0.39272	29.9577
770	0.39526	29.9639
771	0.39606	29.9663
772	0.39747	29.9716
773	0.39821	29.9774
774	0.39935	29.9834
775	0.40092	29.9847
776	0.40086	29.986
777	0.40239	29.9909
778	0.4033	29.9949
779	0.40513	30.0019
780	0.40715	30.0102
781	0.40829	30.0142
782	0.40926	30.0199
783	0.40973	30.0236
784	0.41065	30.0256
785	0.41276	30.0315
786	0.41501	30.0358
787	0.41592	30.0376
788	0.41607	30.0423
789	0.41881	30.048
790	0.41983	30.051
791	0.42109	30.056
792	0.42249	30.0605
793	0.42327	30.0634
794	0.42506	30.0686
795	0.42836	30.073
796	0.42825	30.0745
797	0.43009	30.0808
798	0.43078	30.0836
799	0.43105	30.0906
800	0.43348	30.0951
801	0.43679	30.1026
802	0.43878	30.1075
803	0.44091	30.1123
804	0.4411	30.1151
805	0.4431	30.1183
806	0.44465	30.1203
807	0.44633	30.1238
808	0.44742	30.1283
809	0.44742	30.1304
810	0.44908	30.1371
811	0.45107	30.1403
812	0.45278	30.1441
813	0.45432	30.1483
814	0.45541	30.1514
815	0.45623	30.1544
816	0.45856	30.1596
817	0.46088	30.1639
818	0.46326	30.1688
819	0.46447	30.1731
820	0.46585	30.1759
821	0.46832	30.18
822	0.46803	30.1801
823	0.47046	30.1861
824	0.47124	30.1912
825	0.47206	30.1937
826	0.47327	30.1961
827	0.47471	30.2007
828	0.47653	30.2031
829	0.47844	30.2075
830	0.47958	30.2126
831	0.4803	30.2149
832	0.48217	30.2163
833	0.48269	30.2173
834	0.48379	30.2231
835	0.4841	30.2232
